id,cost,category,name,brand,retail_price,department
4236,85.1699999627,jeans,dl1961 women's amanda skinny traveling,dl1961,167.0,women
4249,88.6719998852,jeans,dl1961 women's amanda skinny 5- pocket,dl1961,163.0,women
4346,59.305499889000004,jeans,dl1961 women's emma legging jean,dl1961,103.5,women
4511,52.9187587136,jeans,dl1961 women's cindy petite zeppelin jean,dl1961,100.9899978638,women
4571,58.6464402892,jeans,dl1961 women's angel ankle skinny,dl1961,105.8600006104,women
4579,84.6560000926,jeans,dl1961 women's emma legging in onyx jean,dl1961,148.0,women
4600,56.2514288131,jeans,dl1961 women's angel ankle skinny jean,dl1961,100.9899978638,women
4671,97.271999985,jeans,dl1961 women's emma perfect fit jegging,dl1961,168.0,women
4788,90.0599997528,jeans,dl1961 women's angel ankle skinny fit jean,dl1961,158.0,women
6859,37.9260000559,shorts,dl1961 women's stella short,dl1961,73.5,women
6863,34.3979998883,shorts,dl1961 women's cameron pin-up premium short,dl1961,73.5,women
6864,49.0980000047,shorts,dl1961 women's cameron pin-up denim short,dl1961,98.0,women
6876,33.1485000942,shorts,dl1961 women's stella zipper short,dl1961,73.5,women
6906,50.5680000745,shorts,dl1961 women's stella acid wash short,dl1961,98.0,women
6922,52.5279998481,shorts,dl1961 women's stella zipper denim short,dl1961,98.0,women
14928,60.9840001389,maternity,dl1961 women's angel maternity ankle skinny tonal jean,dl1961,126.0,women
15223,59.4075001641,maternity,dl1961 women's milano maternity bootcut jean,dl1961,133.5,women
20553,94.6959998976,jeans,dl1961 men's vince,dl1961,178.0,men
21348,87.3599999249,jeans,dl1961 men's vince straight jean,dl1961,168.0,men
5720,5.5200000107000005,leggings,l'eggs women's profiles capri shapewear,l'eggs,10.0,women
8910,3.4155799531,socks & hosiery,l'eggs everyday knee highs rt 10 pair off onesize,l'eggs,7.8699998856,women
8929,3.3339599721,socks & hosiery,l'eggs casual tights black,l'eggs,7.5599999428,women
8952,9.6502400679,socks & hosiery,l'eggs everyday regular st 4 pair # 39500,l'eggs,22.7600002289,women
9236,6.8683598123,socks & hosiery,l'eggs sheer energy all sheer 2 pair # 30800,l'eggs,17.9799995422,women
9269,4.9278898873,socks & hosiery,l'eggs women's profiles high waist shaper hosiery,l'eggs,11.9899997711,women
9506,4.459999986,socks & hosiery,l'eggs everyday knee highs st 10 pair hosiery 39800 onesize nude,l'eggs,10.0,women
11110,4.8699999787,intimates,l'eggs women's profiles legging,l'eggs,10.0,women
28867,11.4315502596,accessories,mizuno breath thermo fleece glove,mizuno,27.9500007629,men
411,5.784209848,tops & tees,lilu womens pocket henley print tee,pacsun,9.9899997711,women
1647,18.9152708218,fashion hoodies & sweatshirts,la hearts womens varsity jacket hoodie,pacsun,39.9900016785,women
1681,27.25,fashion hoodies & sweatshirts,sound & matter womens hooded faux leather jacket,pacsun,54.5,women
1812,24.9610000309,fashion hoodies & sweatshirts,la hearts womens hoodie zip up sweater,pacsun,54.5,women
2116,21.1375000249,fashion hoodies & sweatshirts,la hearts womens zip hoodie,pacsun,44.5,women
2179,22.5615000511,fashion hoodies & sweatshirts,la hearts womens pullover hoodie,pacsun,44.5,women
2223,16.2314908031,fashion hoodies & sweatshirts,la hearts womens zip up hoodie sweater,pacsun,35.9900016785,women
7657,13.9435000783,blazers & jackets,sound & matter womens shine on blazer,pacsun,39.5,women
8781,23.4894999927,outerwear & coats,sound & matter womens hooded faux leather jacket,pacsun,54.5,women
3130,164.735999465,dresses,parker women's beaded shift dress,parker,352.0,women
3360,173.8439997286,dresses,parker women's beaded shift dress,parker,396.0,women
3383,166.3199999705,dresses,parker women's strapless studded dress,parker,396.0,women
3463,186.6259992421,dresses,parker women's open back dress,parker,374.0,women
3579,159.8395053331,dresses,parker women's striped dress,parker,355.9899902344,women
3679,170.0159996748,dresses,parker women's cap sleeve beaded dress,parker,352.0,women
3745,159.1553951727,dresses,parker women's beaded spaghetti tank dress,parker,345.9899902344,women
3810,180.6419996545,dresses,parker women's v-neck beaded dress,parker,374.0,women
5206,109.6919999085,pants & capris,parker women's rouched bottom pant,parker,198.0,women
7617,132.3520008773,blazers & jackets,parker women's zip jacket,parker,352.0,women
7831,61.48883884,blazers & jackets,parker women's leather jacket,parker,144.3399963379,women
17705,39.7120001763,fashion hoodies & sweatshirts,rebel8 - don't tread on me mens hoodie in black,rebel8,68.0,men
20321,48.5999998078,suits & sport coats,rebel8 - higher learning mens jacket in charcoal,rebel8,120.0,men
1697,15.1846504212,fashion hoodies & sweatshirts,philadelphia eagles nfl women's retro pullover crew,reebok,29.9500007629,women
1710,16.3432004182,fashion hoodies & sweatshirts,kansas city chiefs nfl womens red fierce quilted pullover hoodie,reebok,32.9500007629,women
1786,12.4251004182,fashion hoodies & sweatshirts,san diego chargers nfl womens french terry slub hoodie pullover hooded sweatshirt trophy gold,reebok,24.9500007629,women
12749,39.7440001741,swim,reebok women's must have shirred solids swimwear,reebok,92.0,women
12793,49.5000001229,swim,reebok women's building blocks tank,reebok,110.0,women
12825,36.2910813777,swim,reebok women's elite ombre tank,reebok,83.6200027466,women
12913,44.0000002459,swim,reebok women's princess of the sea tank,reebok,110.0,women
12917,47.4100001901,swim,reebok women's stairway to my heart tank,reebok,110.0,women
12923,41.9240002185,swim,reebok women's sugarcoat color block swimwear,reebok,94.0,women
12944,48.0260001794,swim,reebok women's burst of sprinkle tank,reebok,118.0,women
12981,41.7180001885,swim,reebok women's zig zag tank,reebok,102.0,women
13029,43.4520001877,swim,reebok lifestyle swim sonic wave one piece wide strap tank,reebok,102.0,women
13033,37.8279999942,swim,reebok women's high dive high neck swimwear,reebok,98.0,women
13065,53.0400002003,swim,reebok women's gliding disc tank,reebok,120.0,women
13359,47.9600002803,swim,reebok women's side crunch tank,reebok,110.0,women
13397,45.668000184,swim,reebok women's smoothie stripe tank,reebok,98.0,women
13418,39.0660001338,swim,reebok women's curls high neck,reebok,102.0,women
13430,37.7300001606,swim,reebok women's ladder stripe tank,reebok,98.0,women
15104,13.645449926,maternity,new york giants nfl womens maternity short sleeve t-shirt blue,reebok,29.9899997711,women
16855,12.998950344,tops & tees,new york giants nfl mens vintage polo shirt blue,reebok,24.9500007629,men
17013,7.8786498821,tops & tees,indianapolis colts retro logo nfl mens t-shirt gray,reebok,14.9499998093,men
18551,10.0500000641,active,reebok men's clinch knit short,reebok,25.0,men
24124,7.8603003256,outerwear & coats,reebok mens full zip ripstop lightweight jacket,reebok,19.9500007629,men
24736,11.6280000284,socks,reebok men's 6 pair cotton crew sock,reebok,18.0,men
24851,9.9180000499,socks,reebok men's 6 pair cotton no show sock,reebok,18.0,men
25153,6.9840000272000005,socks,reebok men's zig zag training 2 pack crew sock,reebok,12.0,men
25169,6.9000000134,socks,reebok men's zig zag training 2 pack quarter sock,reebok,12.0,men
25248,7.1760000167,socks,reebok men's 3 pack vector low cut sock,reebok,12.0,men
14262,9.8627098484,accessories,runway womens black ruffled texting gloves sleek winter driving & i-phone gloves,runway,22.9899997711,women
23251,31.2064005266,shorts,tehama microfiber flat front golf short for big and tall,tehama,58.8800010681,men
20187,79.1956019879,suits & sport coats,ungaro mens black white houndstooth wool suit,ungaro,179.9900054932,men
14563,31.5201491673,maternity,womama ocean dreams adapt full-cup nursing bra,womama,64.9899978638,women
14691,25.0758207892,maternity,womama bamboo evolve 3/4-cup nursing bra black,womama,59.9900016785,women
14716,24.6905108061,maternity,womama vanilla kisses evolve 3/4-cup nursing bra,womama,54.9900016785,women
14900,31.2708292064,maternity,womama designer nursing and maternity nightie,womama,74.9899978638,women
14969,13.7953999215,maternity,womama ocean dreams panties clearance special,womama,29.9899997711,women
3237,11.4167698642,dresses,womens elegant faux wrap slimming v neck 3/4 sleeve dress,argenti,26.9899997711,women
3550,12.2264698769,dresses,womens elegant short sleeve v-neck wrap dress,argenti,26.9899997711,women
3835,13.2520898981,dresses,womens glamorous long sleeve full length modern red print dress,argenti,26.9899997711,women
3837,11.173859927,dresses,womens sexy 3/4 sleeve purple v-neck mini dress,argenti,26.9899997711,women
9751,86.5260003023,sleep & lounge,bedhead pajamas women's 3d stripe cotton pajama,bedhead,138.0,women
9795,229.6800000966,sleep & lounge,bedhead pajamas women's cashmere robe,bedhead,360.0,women
9844,76.3140004277,sleep & lounge,bedhead pajamas women's classic stretch pajama,bedhead,138.0,women
9853,87.4350002198,sleep & lounge,bedhead pajamas women's long sleeve ribbon pajama set,bedhead,145.0,women
9871,69.6250000037,sleep & lounge,bedhead pajamas women's long sleeve empire waist lounge set,bedhead,125.0,women
9920,74.2220000774,sleep & lounge,bedhead pajamas women's new york botanical flannel pajama set,bedhead,118.0,women
10023,79.152000308,sleep & lounge,bedhead pajamas women's our town diasy short sleeve mandarin top with capri,bedhead,136.0,women
10169,75.8740003482,sleep & lounge,bedhead pajamas women's flannel puppy love pajama set,bedhead,118.0,women
10232,72.0980001688,sleep & lounge,bedhead red & cream fair isle flannel pajama,bedhead,118.0,women
10281,76.3720002472,sleep & lounge,bedhead pajamas women's v-neck tee and pant set,bedhead,122.0,women
10308,52.2190809676,sleep & lounge,bedhead pajamas women's hawaiian paisley lagoon camisole and pant set,bedhead,81.7200012207,women
26967,45.9519996643,sleep & lounge,bedhead men's black plaid flannel pajama,bedhead,128.0,men
19847,26.7377002563,suits & sport coats,men's single breasted two button navy blazer,bolzano,59.9500007629,men
19905,27.7701486824,suits & sport coats,men's single breasted two button red dress suit,bolzano,69.9499969482,men
20054,28.3996986604,suits & sport coats,men's single breasted two button burgundy dress suit,bolzano,69.9499969482,men
20076,30.0611987167,suits & sport coats,men's single breasted two button navy dress suit,bolzano,79.9499969482,men
20107,18.9310502289,suits & sport coats,men's single breasted two button black blazer,bolzano,49.9500007629,men
20194,35.1779984666,suits & sport coats,men's single breasted three button white dress suit,bolzano,79.9499969482,men
20248,25.3218988765,suits & sport coats,men's single breasted two button gray dress suit,bolzano,69.9499969482,men
20259,30.2183986837,suits & sport coats,men's single breasted two button olive dress suit,bolzano,69.9499969482,men
20394,33.1015986062,suits & sport coats,men's single breasted two button black tuxedo,bolzano,89.9499969482,men
4944,17.4250208244,jeans,dockers women's 5-pocket bootcut jean,dockers,34.9900016785,women
5103,21.7145708953,pants & capris,dockers women's metro trouser,dockers,39.9900016785,women
5105,20.0749807812,pants & capris,dockers women's soft khaki,dockers,39.9900016785,women
5119,19.5951008314,pants & capris,dockers women's khaki pant with hello smooth,dockers,39.9900016785,women
5132,24.9342009767,pants & capris,dockers women's plus-size the khaki pant with hello smooth,dockers,42.9900016785,women
5138,20.2349408141,pants & capris,dockers women's petite metro trouser,dockers,39.9900016785,women
5151,20.5548608055,pants & capris,dockers women's continental khaki hello smooth pant,dockers,39.9900016785,women
5153,19.7150707816,pants & capris,petite dockers petite soft khaki straight leg pants,dockers,39.9900016785,women
5157,17.5649807889,pants & capris,dockers women's double button capri pant,dockers,34.9900016785,women
5184,24.3753309434,pants & capris,dockers women's plus size hello smooth continental khaki pant,dockers,42.9900016785,women
5186,15.306719857000001,pants & capris,dockers women's the capri pant with hello smooth,dockers,28.9899997711,women
5202,23.3464409276,pants & capris,dockers women's petite besom pocket pant,dockers,41.9900016785,women
5227,19.3951507157,pants & capris,dockers women's alpha clean khaki,dockers,39.9900016785,women
5254,19.5951008314,pants & capris,dockers women's slimming trouser,dockers,39.9900016785,women
5310,20.2749308224,pants & capris,dockers women's petite continental pant with hello smooth,dockers,39.9900016785,women
5392,23.2130608705,pants & capris,dockers women's plus-size trouser,dockers,46.9900016785,women
5422,23.7599999607,pants & capris,dockers women's cinched hem capri,dockers,48.0,women
5434,18.9645808899,pants & capris,dockers women's petite soft utility pant,dockers,34.9900016785,women
5575,23.5585208577,pants & capris,dockers women's plus-size metro capri pant,dockers,42.9900016785,women
6286,25.2480000257,shorts,dockers women's plus-size utility promo short,dockers,48.0,women
6307,11.7999999784,shorts,dockers women's petite utility promo short,dockers,25.0,women
6308,11.5749999881,shorts,dockers women's utility promo short,dockers,25.0,women
6331,13.5854699446,shorts,dockers women's coin pocket short,dockers,29.9899997711,women
6333,23.8479999751,shorts,dockers women's petite button pocket promo bermuda,dockers,44.0,women
6354,15.670250785,shorts,dockers women's petite shadow stitch bermuda,dockers,32.9900016785,women
6409,16.462010836,shorts,dockers women's cargo skooter,dockers,32.9900016785,women
6419,17.4187209147,shorts,dockers women's shadow stitch bermuda,dockers,32.9900016785,women
6442,22.8900000751,shorts,dockers women's soft belted short,dockers,42.0,women
6445,20.2859999612,shorts,dockers women's cargo promo short,dockers,42.0,women
6501,23.1440000236,shorts,misses dockersâ® double coin pocket bermuda shorts,dockers,44.0,women
6580,23.4960000813,shorts,dockers women's button pocket promo bermuda,dockers,44.0,women
6827,22.4280000776,shorts,dockers women's petite cargo promo short,dockers,42.0,women
16222,13.5249999817,tops & tees,dockers men's soft no wrinkles shirt,dockers,25.0,men
18174,13.7953999215,active,dockers men's 1/4 zip fleece sweater,dockers,29.9899997711,men
18202,11.6750000045,active,dockers men's 3-pack sport crew socks,dockers,25.0,men
18421,5.3855998818,active,dockers men's 3-pack sport crew socks big & tall,dockers,14.3999996185,men
18639,7.7760000341,active,dockers men's 6-pack athletic quarter socks,dockers,18.0,men
18706,5.0048001081,active,dockers men's 6-pack athletic crew socks,dockers,12.8000001907,men
18817,13.0761602855,sweaters,dockers men's classic argyle vest,dockers,25.4400005341,men
18833,13.2499999832,sweaters,dockers men's center argyle crew sweater,dockers,25.0,men
18837,12.0500000194,sweaters,dockers men's chest stripe sweater,dockers,25.0,men
18852,13.049999997,sweaters,dockers men's chest stripe mock sweater,dockers,25.0,men
18870,12.9499999806,sweaters,dockers men's multip plaid crew sweater,dockers,25.0,men
18882,13.5499999858,sweaters,dockers men's buffalo plaid crew sweater,dockers,25.0,men
18890,11.400000006,sweaters,dockers men's stripe crew sweater,dockers,25.0,men
18901,12.7000000095,sweaters,dockers men's exploded argyle crew sweater,dockers,25.0,men
18907,12.6500000013,sweaters,dockers men's diamonds vest,dockers,25.0,men
19800,11.3052800059,suits & sport coats,dockers men's suit separate vest,dockers,28.8400001526,men
19816,30.0456002595,suits & sport coats,dockers men's suit separate coat,dockers,77.0400009155,men
19829,46.6357589533,suits & sport coats,dockers men's suit separate coat,dockers,109.9899978638,men
19840,32.0459685844,suits & sport coats,dockers mens solid herringbone suit separate coat,dockers,88.7699966431,men
20014,31.9571987386,suits & sport coats,dockers men's suit separate coat,dockers,88.7699966431,men
20789,19.9006208923,jeans,dockers men's 5 pocket straight fit jean,dockers,36.9900016785,men
20804,29.534999975,jeans,dockers men's 5 pocket denim d3 classic fit jean,dockers,55.0,men
21654,18.0354908082,pants,dockers men's signature khaki d3 classic fit pleated pant,dockers,39.9900016785,men
21655,21.4139999859,pants,dockers men's signature khaki d3 classic fit flat front pant,dockers,43.0,men
21656,16.9157707267,pants,dockers men's signature khaki d1 slim fit flat front pant,dockers,39.9900016785,men
21659,19.6350908396,pants,dockers men's signature khaki d2 straight fit flat front pant,dockers,39.9900016785,men
21660,16.6211108228,pants,dockers mens comfort waist khaki d3 classic fit flat front pant,dockers,33.9900016785,men
21661,31.620000053200002,pants,dockers men's alpha khaki,dockers,68.0,men
21662,12.1250000317,pants,dockers men's comfort waist khaki d3 classic fit pleated-cuffed pant,dockers,25.0,men
21664,22.2589408926,pants,dockers men's flat front comfort cargo pants,dockers,43.9900016785,men
21668,20.8000000566,pants,dockers men's easy d3 classic fit flat front khaki pant,dockers,50.0,men
21673,22.600000025699998,pants,dockers men's easy d3 classic fit pleated khaki pant,dockers,50.0,men
21675,27.4754208167,pants,dockers men's never-iron essential khaki classic flat front pant,dockers,59.9900016785,men
21679,19.5733993539,pants,dockers men's iron free khaki d3 classic fit float front pant,dockers,45.0999984741,men
21680,23.1000000983,pants,dockers men's soft khaki d3 classic fit flat front pant,dockers,55.0,men
21681,18.6429608702,pants,dockers  men's comfort khaki d4 relaxed fit flat front pant,dockers,36.9900016785,men
21689,33.4080000781,pants,dockers men's iron free khaki d2 straight fit flat front pant,dockers,72.0,men
21691,22.4950008392,pants,dockers mens new iron free khaki d3 classic fit pleated pant,dockers,44.9900016785,men
21692,28.2460000925,pants,dockers men's 5 pocket khaki d2 straight fit flat front pant,dockers,58.0,men
21694,24.4720000476,pants,dockers men's signature khaki big & tall pleated pant,dockers,56.0,men
21697,19.0352408651,pants,docker's men's signature khaki d4 relaxed fit pleated pant,dockers,39.9900016785,men
21698,10.9000000171,pants,dockers men's signature d4 relaxed fit flat front pant,dockers,25.0,men
21699,46.2650001515,pants,dockers men's never-iron essential khaki classic pleated pant,dockers,95.0,men
21702,16.6358407435,pants,dockers men's bellowed pocket cargo pant,dockers,39.9900016785,men
21709,32.0662501501,pants,dockers men's never-iron essential relaxed fit pleated cuffed pant,dockers,63.75,men
21714,15.7577406798,pants,dockers men's 5 pocket khaki d3 classic fit flat front pant,dockers,36.9900016785,men
21716,18.656180836,pants,dockers men's prescot flat front dress pant,dockers,41.8300018311,men
21720,26.6200000606,pants,dockers men's stain defender khaki d3 classic fit pleated pant,dockers,55.0,men
21722,28.0160000324,pants,dockers men's flannel lined ultimate khaki d2 flat front pant,dockers,68.0,men
21725,24.8450309027,pants,dockers men's signature khaki big & tall flat front pant,dockers,49.9900016785,men
21727,16.5715207812,pants,dockers men's mobile pocket khaki d4 relaxed fit flat front pant,dockers,36.9900016785,men
21737,15.761340794,pants,dockers men's advantage 365 d3 classic fit pleated pant,dockers,35.7400016785,men
21739,16.4235607502,pants,dockers  men's comfort khaki d4 relaxed fit pleated pant,dockers,36.9900016785,men
21746,14.1398407367,pants,dockers men's advantage 365 khaki d3 classic fit flat front pant,dockers,33.9900016785,men
21753,47.9520000145,pants,dockers men's selvedge alpha slim fit pant,dockers,108.0,men
21760,26.7380000546,pants,dockers men's saturday khaki d3 classic fit flat front pant,dockers,58.0,men
21763,18.4210208238,pants,dockers men's stain defender d3 classic fit flat front pant,dockers,36.9900016785,men
21765,28.3400000446,pants,dockers mens big and tall comfort cargo classic fit flat front pant,dockers,65.0,men
21792,21.6956607463,pants,dockers men's limited offer d2 straight fit khaki pant,dockers,49.9900016785,men
21805,15.3974707834,pants,dockers men's advantage 365 d3 classic fit pleated pant,dockers,33.9900016785,men
21807,21.8190408037,pants,dockers men's stain defender d2 straight fit flat front pant,dockers,43.9900016785,men
21810,26.515580842,pants,dockers men's never-iron essential khaki d1 slim fit flat front pant,dockers,59.9900016785,men
21816,27.9225000646,pants,dockers men's never-iron essential straight fit flat front pant,dockers,63.75,men
21832,21.0457907111,pants,dockers men's golf microfiber pant,dockers,49.9900016785,men
21856,23.4453108125,pants,dockers men's limited offer d2 straight fit pleated poplin pant,dockers,49.9900016785,men
21868,17.0051408658,pants,dockers men's 5 pocket khaki d3 classic fit flat front pant,dockers,34.9900016785,men
21880,32.4706690895,pants,dockers men's never-iron essential big & tall khaki flat front pant,dockers,74.9899978638,men
21891,17.744999975,pants,dockers men's stain defender khaki d2 straight fit flat front pant,dockers,35.0,men
21895,21.9551208982,pants,dockers men's big and tall true khaki flat front pant,dockers,44.9900016785,men
21910,17.2356907925,pants,dockers men's suit separate pant,dockers,39.9900016785,men
21911,23.8239308174,pants,dockers men's big-tall stain defender pleated cuffed pant,dockers,46.9900016785,men
21926,32.1100001782,pants,dockers big & tall iron free flat-front pants,dockers,65.0,men
21928,19.683719444,pants,dockers men's suit separate pant,dockers,44.9399986267,men
21931,29.7550407932,pants,dockers men's big-tall iron free d3 classic fit pleated pant,dockers,59.9900016785,men
21941,23.7952408816,pants,dockers men's limited offer d1 slim fit chino pant,dockers,49.9900016785,men
21949,18.8508106926,pants,dockers mens new iron free khaki d3 classic fit pleated pant,dockers,44.9900016785,men
21952,16.6421294896,pants,dockers men's alpha khaki corduroy slim fit pant,dockers,39.5299987793,men
21958,17.4285307747,pants,dockers mens prescot dress pant d3 classic fit pleat,dockers,38.9900016785,men
21962,17.2356907925,pants,dockers mens solid herringbone suit separate pant,dockers,39.9900016785,men
21967,42.4160000682,pants,dockers men's coated alpha khaki slim fit pant,dockers,88.0,men
21995,30.5501508938,pants,dockers men's scout cargo slim tapered pant,dockers,62.9900016785,men
21996,25.6157307811,pants,dockers men's never-iron essential d3 classic fit pleat,dockers,59.9900016785,men
22003,22.8999108369,pants,dockers men's iron free d1 slim fit flat front pant,dockers,44.9900016785,men
22014,33.7454991225,pants,dockers men's never-iron essential big & tall khaki pleated pant,dockers,74.9899978638,men
22016,22.3955207914,pants,dockers men's limited offer big & tall d2 straight fit khaki pant,dockers,49.9900016785,men
22029,16.8720000051,pants,dockers men's outdoor khaki d3 classic fit flat front pant,dockers,38.0,men
22031,15.4618207556,pants,dockers men's off the clock d2 straight fit flat front pant,dockers,36.9900016785,men
22036,21.7301708529,pants,dockers men's city khaki slim tapered flat front pant,dockers,44.9900016785,men
22090,18.82791084,pants,dockers men's stain defender d3 classic fit pleat pant,dockers,36.9900016785,men
22100,23.8952208083,pants,dockers men's limited offer d1 slim fit sateen khaki pant,dockers,49.9900016785,men
22102,24.4951008336,pants,dockers men's limited offer d1 herringbone stripe pant,dockers,49.9900016785,men
22107,17.7921908299,pants,dockers men's advantage 365 d3 khaki pleated classic fit flat front pant,dockers,36.9900016785,men
22116,27.175470801,pants,dockers men's limited offer slim tapered cargo pant,dockers,59.9900016785,men
22141,25.375770735,pants,dockers men's big-tall iron free khaki flat front pant,dockers,59.9900016785,men
22218,25.255790712,pants,dockers men's never iron essential khaki d3 classic fit flat front pant,dockers,59.9900016785,men
22235,32.9549999535,pants,dockers big & tall flat-front twill pants,dockers,65.0,men
22254,20.5958807154,pants,dockers men's urban refined khaki d2 straight fit flat front pant,dockers,49.9900016785,men
22262,25.4222993796,pants,dockers men's never iron essential khaki d3 classic fit flat front pant,dockers,60.0999984741,men
22271,30.2949510085,pants,dockers men's limited offer slim fit glen plaid khaki pant,dockers,59.9900016785,men
22272,25.7957008156,pants,dockers men's limited offer d0 skinny fit prince of wales plaid pant,dockers,59.9900016785,men
22274,12.1030203136,pants,dockers men's limited offer linen drawstring pant,dockers,25.1100006104,men
22291,21.8956207858,pants,dockers men's limited offer d1 slim fit hollywood khaki pant,dockers,49.9900016785,men
22307,24.7158807201,pants,dockers men's limited offer d1 best cotton khaki pant,dockers,59.9900016785,men
22308,30.1749709855,pants,dockers men's limited offer d2 stretch khaki pant,dockers,59.9900016785,men
22329,21.2957406674,pants,dockers men's limited offer pleated all the time khaki straight fit pant,dockers,49.9900016785,men
22343,28.6650000978,pants,dockers big & tall classic-fit 5-pocket twill pants,dockers,65.0,men
22361,22.6454707942,pants,dockers men's limited offer d1 slim fit sateen pant,dockers,49.9900016785,men
22385,26.0356607499,pants,dockers men's limited offer d1 anchor khaki pant,dockers,59.9900016785,men
22405,15.2349199231,pants,dockers men's soft khaki d1 slim flat front pant - discontinued,dockers,29.9899997711,men
22452,29.5750708704,pants,dockers men's limited offer d0 skinny fit stripe pant,dockers,59.9900016785,men
22454,24.941499313,pants,dockers men's dockers never iron essential d3 classic fit pleat pant,dockers,60.0999984741,men
22477,23.0953808249,pants,dockers men's limited offer d2 straight fit poplin pant,dockers,49.9900016785,men
22535,25.735710804100002,pants,dockers men's limited offer d2 straight fit 5 pocket twill pant,dockers,59.9900016785,men
22550,23.645270852,pants,dockers men's limited offer d0 skinny fit casual stretch khaki pant,dockers,49.9900016785,men
22552,22.1455707421,pants,dockers men's limited offer explorer khaki pant,dockers,49.9900016785,men
22656,26.6955508207,pants,dockers men's limited offer slim fit pattern khaki pant,dockers,59.9900016785,men
22690,18.2331304348,pants,dockers men's stripe herringbone suit separate pant,dockers,40.7900009155,men
22695,12.7914298545,shorts,dockers men's perfect d3 classic fit flat front short,dockers,27.9899997711,men
22703,24.9150000885,shorts,dockers men's cargo d3 classic fit short,dockers,55.0,men
22708,12.819419911,shorts,dockers men' d3 pleated soft khaki short,dockers,27.9899997711,men
22710,27.5,shorts,dockers men's soft khaki short d3 classic fit flat front,dockers,55.0,men
22713,14.4428399032,shorts,dockers men's cargo short,dockers,27.9899997711,men
22733,23.0953808365,shorts,dockers men's limited offer d2 straight fit khaki pant,dockers,49.9900016785,men
22842,19.8440000564,shorts,dockers men's soft khaki shorts d3 classic fit pleated,dockers,44.0,men
23013,29.3700001016,shorts,dockers big & tall pleated shorts,dockers,55.0,men
23721,52.9531299464,outerwear & coats,dockers men's limited offer military leather bomber jacket,dockers,113.3899993896,men
23963,26.5003508781,outerwear & coats,dockers men's limited offer classic melton wool pea coat,dockers,56.9900016785,men
23971,30.6239692048,outerwear & coats,dockers men's limited offer military field coat,dockers,75.9899978638,men
24202,23.1077207852,outerwear & coats,dockers men's limited offer washed cotton barracuda jacket,dockers,53.9900016785,men
24237,20.9422901498,outerwear & coats,dockers men's limited offer carpenter jacket,dockers,48.5900001526,men
24364,25.8453008258,outerwear & coats,dockers men's packable bomber jacket,dockers,54.9900016785,men
24381,33.867299117900004,outerwear & coats,dockers men's plush open bottom jacket with scarf,dockers,85.7399978638,men
24386,26.6143309002,outerwear & coats,dockers men's limited offer barracuda bomber jacket,dockers,56.9900016785,men
24453,22.497170138,outerwear & coats,dockers men's limited offer nylon quilted bomber jacket,dockers,48.5900001526,men
24520,7.9872001408,socks,dockers men's 3-pack performance dress argyle socks,dockers,12.8000001907,men
24534,16.174999997,socks,dockers men's 3-pack performance dress flat knit socks socks,dockers,25.0,men
24552,14.4750000443,socks,dockers men's 3-pack sport crew socks,dockers,25.0,men
24574,7.3984001308,socks,dockers mens 3 pack pima pattern sock,dockers,12.8000001907,men
24576,14.5500000566,socks,dockers men's 3-pack metro argyle socks,dockers,25.0,men
24595,16.174999997,socks,dockers men's 3-pack performance dress rib socks,dockers,25.0,men
24632,7.7824001399,socks,dockers men's 3-pack metro crew socks,dockers,12.8000001907,men
24650,8.2304001604,socks,dockers mens 3 pack pima rib socks,dockers,12.8000001907,men
24655,8.4095997877,socks,dockers men's 3-pack sport crew socks big & tall,dockers,14.3999996185,men
24657,15.0000000373,socks,dockers men's 3-pack essential rib socks,dockers,25.0,men
24745,11.5380000472,socks,dockers men's 6-pack athletic quarter socks,dockers,18.0,men
24774,7.1808001158,socks,dockers men's 6-pack athletic crew socks,dockers,12.8000001907,men
24798,9.8720000386,socks,dockers men's big-tall argyle combo 3-pack sock,dockers,16.0,men
24834,7.9872001408,socks,dockers mens 3 pack mission crew socks,dockers,12.8000001907,men
24892,10.0800000131,socks,dockers men's big-tall pattern dress 3-pack sock,dockers,16.0,men
25057,7.1424001328,socks,dockers men's 3-pack performance dress pin dot pattern socks,dockers,12.8000001907,men
25382,10.8240000308,underwear,dockers men's 3 pack boxer brief,dockers,24.0,men
25402,9.8800000269,underwear,dockers men's 4 pack fly front brief,dockers,19.0,men
25439,14.2520000413,underwear,dockers men's 3 pack big-tall crew t-shirt,dockers,28.0,men
25450,11.875000014,underwear,dockers men's 4-pack fly front brief,dockers,25.0,men
25464,10.8024802313,underwear,dockers men's 4 pack crew neck t-shirt,dockers,24.4400005341,men
25465,6.2019999996,underwear,dockers men's docker's performance boxer brief,dockers,14.0,men
25489,14.3920000121,underwear,dockers men's big-tall v-neck t-shirt,dockers,28.0,men
25532,8.6359999906,underwear,dockers men's dockers performance crew t-shirt,dockers,17.0,men
25639,12.2720000199,underwear,dockers men's 2 pack stretch poplin boxers,dockers,26.0,men
25690,10.8250000048,underwear,dockers men's 2-pack trunk,dockers,25.0,men
25710,11.4240000173,underwear,dockersr 3-pk. woven boxers,dockers,24.0,men
25772,10.8999999706,underwear,dockers men's 3-pack woven boxers (colors/pattern will vary),dockers,25.0,men
25808,6.6080000107,underwear,dockers men's docker's performance trunk,dockers,14.0,men
25859,8.5170000028,underwear,dockers men's performance v-neck t-shirt,dockers,17.0,men
