order_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
51902,shipped,f,2021-10-24 05:26:00+00:00,,2021-10-24 18:49:00+00:00,,3
51915,shipped,f,2023-07-12 08:34:00+00:00,,2023-07-14 23:51:00+00:00,,1
51923,shipped,f,2023-09-17 00:31:00+00:00,,2023-09-18 06:23:00+00:00,,1
51935,shipped,f,2022-08-17 08:04:00+00:00,,2022-08-19 10:52:00+00:00,,1
51938,shipped,f,2022-12-29 07:44:00+00:00,,2022-12-31 05:26:00+00:00,,1
51943,shipped,f,2022-11-13 07:41:00+00:00,,2022-11-15 19:19:00+00:00,,1
51949,shipped,f,2023-10-22 00:36:00+00:00,,2023-10-23 08:49:00+00:00,,2
51956,shipped,f,2022-07-10 03:47:00+00:00,,2022-07-10 16:00:00+00:00,,1
51960,shipped,f,2023-12-04 11:32:00+00:00,,2023-12-06 11:33:00+00:00,,1
51985,shipped,f,2023-12-02 11:39:00+00:00,,2023-12-04 12:33:00+00:00,,1
51986,shipped,f,2023-10-01 17:31:00+00:00,,2023-10-04 05:06:00+00:00,,1
51987,shipped,f,2023-07-31 17:31:00+00:00,,2023-08-02 06:33:00+00:00,,2
51988,shipped,f,2022-11-17 17:31:00+00:00,,2022-11-18 03:18:00+00:00,,3
51994,shipped,f,2022-11-05 11:20:00+00:00,,2022-11-05 23:31:00+00:00,,3
51995,shipped,f,2023-05-05 11:20:00+00:00,,2023-05-07 10:32:00+00:00,,2
52000,shipped,f,2023-02-08 14:09:00+00:00,,2023-02-09 02:44:00+00:00,,1
52003,shipped,f,2023-08-21 15:23:00+00:00,,2023-08-22 10:12:00+00:00,,1
52004,shipped,f,2023-05-01 15:23:00+00:00,,2023-05-04 03:30:00+00:00,,3
52015,shipped,f,2022-05-14 06:09:00+00:00,,2022-05-16 17:27:00+00:00,,1
52021,shipped,f,2022-04-29 08:50:00+00:00,,2022-04-29 09:38:00+00:00,,2
52034,shipped,f,2022-09-04 05:52:00+00:00,,2022-09-05 12:37:00+00:00,,1
52042,shipped,f,2023-01-21 18:52:00+00:00,,2023-01-24 00:12:00+00:00,,1
52043,shipped,f,2023-12-18 15:09:00+00:00,,2023-12-20 17:18:00+00:00,,1
52045,shipped,f,2023-12-12 17:38:00+00:00,,2023-12-13 06:58:00+00:00,,1
52047,shipped,f,2023-12-30 15:19:00+00:00,,2023-12-31 23:09:00+00:00,,1
52052,shipped,f,2023-12-29 00:20:00+00:00,,2023-12-29 04:47:00+00:00,,2
52056,shipped,f,2021-01-10 05:03:00+00:00,,2021-01-12 13:39:00+00:00,,1
52057,shipped,f,2019-08-07 10:57:00+00:00,,2019-08-07 11:42:00+00:00,,2
52058,shipped,f,2023-09-17 01:32:00+00:00,,2023-09-18 05:52:00+00:00,,1
52061,shipped,f,2023-08-11 13:06:00+00:00,,2023-08-12 09:17:00+00:00,,1
52067,shipped,f,2023-05-22 17:10:00+00:00,,2023-05-25 13:48:00+00:00,,1
52069,shipped,f,2021-12-07 17:10:00+00:00,,2021-12-09 19:35:00+00:00,,2
52071,shipped,f,2023-09-19 14:03:00+00:00,,2023-09-21 23:40:00+00:00,,1
52072,shipped,f,2023-08-04 09:26:00+00:00,,2023-08-04 10:30:00+00:00,,1
52084,shipped,f,2023-03-24 10:00:00+00:00,,2023-03-25 09:42:00+00:00,,2
52098,shipped,f,2023-08-14 02:31:00+00:00,,2023-08-15 07:42:00+00:00,,1
52100,shipped,f,2020-11-14 02:31:00+00:00,,2020-11-14 20:17:00+00:00,,1
52107,shipped,f,2023-09-24 08:17:00+00:00,,2023-09-24 19:15:00+00:00,,3
52108,shipped,f,2023-02-13 08:17:00+00:00,,2023-02-13 16:21:00+00:00,,4
52109,shipped,f,2023-09-30 08:17:00+00:00,,2023-10-02 08:25:00+00:00,,1
52120,shipped,f,2020-10-21 02:39:00+00:00,,2020-10-21 05:30:00+00:00,,1
52121,shipped,f,2022-02-14 02:39:00+00:00,,2022-02-16 18:35:00+00:00,,1
52122,shipped,f,2021-09-03 02:39:00+00:00,,2021-09-03 07:51:00+00:00,,1
52128,shipped,f,2022-10-01 17:17:00+00:00,,2022-10-04 11:44:00+00:00,,2
52134,shipped,f,2023-06-02 05:24:00+00:00,,2023-06-02 06:54:00+00:00,,1
52135,shipped,f,2022-12-29 03:15:00+00:00,,2022-12-30 09:58:00+00:00,,1
52137,shipped,f,2021-04-12 13:07:00+00:00,,2021-04-13 20:38:00+00:00,,1
52140,shipped,f,2023-01-03 04:15:00+00:00,,2023-01-04 19:14:00+00:00,,2
52141,shipped,f,2022-03-11 04:15:00+00:00,,2022-03-11 13:02:00+00:00,,1
52148,shipped,f,2023-10-02 04:28:00+00:00,,2023-10-02 11:16:00+00:00,,1
52154,shipped,f,2023-12-08 14:39:00+00:00,,2023-12-09 18:31:00+00:00,,1
52155,shipped,f,2022-12-03 15:21:00+00:00,,2022-12-04 09:07:00+00:00,,1
52160,shipped,f,2022-12-01 00:15:00+00:00,,2022-12-03 08:33:00+00:00,,2
52182,shipped,f,2021-12-30 10:02:00+00:00,,2022-01-01 12:30:00+00:00,,1
52184,shipped,f,2021-03-27 09:08:00+00:00,,2021-03-29 06:26:00+00:00,,2
52200,shipped,f,2022-10-09 03:23:00+00:00,,2022-10-11 06:23:00+00:00,,2
52208,shipped,f,2021-10-22 07:53:00+00:00,,2021-10-24 21:17:00+00:00,,3
52216,shipped,f,2022-01-29 02:31:00+00:00,,2022-01-29 13:42:00+00:00,,2
52221,shipped,f,2023-05-10 06:59:00+00:00,,2023-05-12 17:48:00+00:00,,1
52222,shipped,f,2023-09-25 05:38:00+00:00,,2023-09-27 04:10:00+00:00,,1
52223,shipped,f,2024-01-03 05:38:00+00:00,,2024-01-03 11:21:00+00:00,,1
52228,shipped,f,2020-11-11 12:23:00+00:00,,2020-11-11 21:03:00+00:00,,1
52247,shipped,f,2022-07-05 05:31:00+00:00,,2022-07-07 15:32:00+00:00,,2
52250,shipped,f,2024-01-15 01:02:00+00:00,,2024-01-17 23:43:00+00:00,,1
52252,shipped,f,2023-01-15 15:56:00+00:00,,2023-01-17 23:03:00+00:00,,1
52266,shipped,f,2021-01-07 08:16:00+00:00,,2021-01-07 23:00:00+00:00,,4
52267,shipped,f,2023-02-22 18:25:00+00:00,,2023-02-25 14:27:00+00:00,,1
52280,shipped,f,2022-08-17 06:12:00+00:00,,2022-08-18 11:42:00+00:00,,1
52282,shipped,f,2022-04-19 03:48:00+00:00,,2022-04-21 15:11:00+00:00,,4
52283,shipped,f,2023-03-02 00:53:00+00:00,,2023-03-03 05:46:00+00:00,,1
52285,shipped,f,2024-01-13 16:29:00+00:00,,2024-01-14 20:36:00+00:00,,1
52291,shipped,f,2023-10-03 07:41:00+00:00,,2023-10-05 11:59:00+00:00,,1
52292,shipped,f,2023-10-08 07:41:00+00:00,,2023-10-09 23:31:00+00:00,,2
52300,shipped,f,2023-07-01 01:29:00+00:00,,2023-07-01 08:45:00+00:00,,1
52305,shipped,f,2021-07-28 07:01:00+00:00,,2021-07-28 10:51:00+00:00,,1
52306,shipped,f,2023-06-08 07:01:00+00:00,,2023-06-09 23:06:00+00:00,,1
52310,shipped,f,2023-11-12 06:25:00+00:00,,2023-11-12 22:07:00+00:00,,1
52313,shipped,f,2022-05-01 16:40:00+00:00,,2022-05-03 07:12:00+00:00,,1
52315,shipped,f,2023-08-06 16:40:00+00:00,,2023-08-07 15:55:00+00:00,,1
52318,shipped,f,2023-10-04 09:29:00+00:00,,2023-10-06 09:21:00+00:00,,1
52320,shipped,f,2023-12-16 07:00:00+00:00,,2023-12-17 19:55:00+00:00,,2
52322,shipped,f,2023-10-06 08:40:00+00:00,,2023-10-08 19:12:00+00:00,,1
52323,shipped,f,2021-02-03 06:38:00+00:00,,2021-02-04 23:52:00+00:00,,1
52325,shipped,f,2023-01-01 05:57:00+00:00,,2023-01-03 13:15:00+00:00,,1
52326,shipped,f,2022-10-15 05:37:00+00:00,,2022-10-17 08:07:00+00:00,,2
52331,shipped,f,,,,,1
52335,shipped,f,2023-04-14 15:58:00+00:00,,2023-04-16 03:48:00+00:00,,1
52338,shipped,f,2023-04-04 02:03:00+00:00,,2023-04-05 23:12:00+00:00,,1
52343,shipped,f,2020-09-19 10:42:00+00:00,,2020-09-22 09:41:00+00:00,,1
52344,shipped,f,2020-08-09 10:42:00+00:00,,2020-08-11 23:19:00+00:00,,1
52350,shipped,f,2022-10-03 01:29:00+00:00,,2022-10-05 15:36:00+00:00,,1
52352,shipped,f,2023-05-06 01:29:00+00:00,,2023-05-07 19:23:00+00:00,,1
52354,shipped,f,2023-10-13 16:43:00+00:00,,2023-10-15 04:14:00+00:00,,1
52363,shipped,f,2022-01-20 10:21:00+00:00,,2022-01-22 04:34:00+00:00,,1
52371,shipped,f,2021-06-30 09:11:00+00:00,,2021-07-02 22:00:00+00:00,,1
52376,shipped,f,2023-04-03 10:34:00+00:00,,2023-04-04 03:51:00+00:00,,1
52383,shipped,f,2022-03-07 00:23:00+00:00,,2022-03-08 08:12:00+00:00,,1
52390,shipped,f,2023-10-05 04:53:00+00:00,,2023-10-08 00:53:00+00:00,,1
52392,shipped,f,2020-12-04 14:44:00+00:00,,2020-12-06 20:03:00+00:00,,1
52400,shipped,f,2023-11-18 05:24:00+00:00,,2023-11-20 17:52:00+00:00,,1
52402,shipped,f,2023-12-13 15:28:00+00:00,,2023-12-15 19:14:00+00:00,,1
52403,shipped,f,2023-12-11 15:28:00+00:00,,2023-12-14 15:23:00+00:00,,2
52407,shipped,f,2023-07-29 04:07:00+00:00,,2023-07-31 21:19:00+00:00,,1
52409,shipped,f,2023-03-31 10:42:00+00:00,,2023-04-02 20:50:00+00:00,,2
52446,shipped,f,2022-09-20 14:58:00+00:00,,2022-09-22 10:48:00+00:00,,1
52452,shipped,f,2023-10-01 07:28:00+00:00,,2023-10-01 08:02:00+00:00,,2
52453,shipped,f,2023-07-11 07:28:00+00:00,,2023-07-14 05:28:00+00:00,,1
52455,shipped,f,2023-06-25 17:24:00+00:00,,2023-06-25 17:56:00+00:00,,1
52460,shipped,f,2023-02-06 09:52:00+00:00,,2023-02-08 07:43:00+00:00,,1
52464,shipped,f,2024-01-12 00:47:00+00:00,,2024-01-12 13:14:00+00:00,,1
52482,shipped,f,2023-06-01 12:48:00+00:00,,2023-06-03 02:06:00+00:00,,1
52486,shipped,f,2021-07-06 04:04:00+00:00,,2021-07-08 07:53:00+00:00,,1
52496,shipped,f,2022-05-24 10:30:00+00:00,,2022-05-26 21:55:00+00:00,,1
52498,shipped,f,2023-01-27 01:09:00+00:00,,2023-01-28 08:28:00+00:00,,1
52502,shipped,f,2022-11-27 01:01:00+00:00,,2022-11-28 17:43:00+00:00,,1
52503,shipped,f,2020-08-10 11:01:00+00:00,,2020-08-12 06:18:00+00:00,,1
52515,shipped,f,2019-06-16 02:31:00+00:00,,2019-06-18 13:36:00+00:00,,2
52516,shipped,f,2024-01-10 02:21:00+00:00,,2024-01-10 11:09:00+00:00,,1
52526,shipped,f,2024-01-15 17:55:00+00:00,,2024-01-17 03:35:00+00:00,,1
52532,shipped,f,2024-01-10 03:02:00+00:00,,2024-01-11 03:27:00+00:00,,1
52534,shipped,f,2023-12-13 03:02:00+00:00,,2023-12-14 13:24:00+00:00,,1
52543,shipped,f,2022-07-29 03:13:00+00:00,,2022-07-31 09:49:00+00:00,,1
52544,shipped,f,2023-01-10 03:13:00+00:00,,2023-01-12 12:19:00+00:00,,3
52550,shipped,f,2023-03-27 05:13:00+00:00,,2023-03-29 08:44:00+00:00,,1
52551,shipped,f,2022-12-24 05:13:00+00:00,,2022-12-27 01:48:00+00:00,,2
52552,shipped,f,2023-06-06 05:13:00+00:00,,2023-06-09 04:25:00+00:00,,1
52574,shipped,f,2023-09-17 11:15:00+00:00,,2023-09-17 13:04:00+00:00,,2
52591,shipped,f,2023-12-17 07:50:00+00:00,,2023-12-19 15:13:00+00:00,,1
52622,shipped,f,2021-03-07 16:10:00+00:00,,2021-03-09 21:30:00+00:00,,1
52627,shipped,f,2023-10-04 15:15:00+00:00,,2023-10-05 13:20:00+00:00,,1
52635,shipped,f,2024-01-14 01:41:00+00:00,,2024-01-16 06:41:00+00:00,,1
52641,shipped,f,2023-12-15 03:03:00+00:00,,2023-12-15 06:24:00+00:00,,2
52690,shipped,f,2022-03-13 13:00:00+00:00,,2022-03-15 20:35:00+00:00,,1
52696,shipped,f,2022-10-12 01:07:00+00:00,,2022-10-13 22:17:00+00:00,,2
52697,shipped,f,2021-06-16 05:32:00+00:00,,2021-06-17 01:58:00+00:00,,3
52708,shipped,f,2023-01-24 10:38:00+00:00,,2023-01-26 21:30:00+00:00,,1
52734,shipped,f,2021-05-08 02:49:00+00:00,,2021-05-09 13:43:00+00:00,,1
52735,shipped,f,2022-06-04 02:49:00+00:00,,2022-06-04 07:09:00+00:00,,1
52736,shipped,f,2022-09-04 10:46:00+00:00,,2022-09-05 01:32:00+00:00,,1
52741,shipped,f,2022-08-04 01:18:00+00:00,,2022-08-05 09:19:00+00:00,,1
52743,shipped,f,2023-12-24 01:40:00+00:00,,2023-12-26 18:42:00+00:00,,2
52750,shipped,f,2021-09-25 17:24:00+00:00,,2021-09-27 02:34:00+00:00,,1
52751,shipped,f,2023-03-15 12:37:00+00:00,,2023-03-18 00:54:00+00:00,,1
52754,shipped,f,2021-12-20 05:28:00+00:00,,2021-12-22 06:00:00+00:00,,2
52764,shipped,f,2020-06-18 11:15:00+00:00,,2020-06-19 18:49:00+00:00,,2
52767,shipped,f,2023-03-03 06:57:00+00:00,,2023-03-03 12:29:00+00:00,,1
52806,shipped,f,2022-07-25 02:51:00+00:00,,2022-07-25 06:09:00+00:00,,1
52809,shipped,f,2021-11-21 02:51:00+00:00,,2021-11-21 20:35:00+00:00,,3
52816,shipped,f,2022-08-14 12:12:00+00:00,,2022-08-15 22:24:00+00:00,,1
52823,shipped,f,2023-03-12 08:45:00+00:00,,2023-03-12 11:02:00+00:00,,1
52840,shipped,f,2021-01-30 03:08:00+00:00,,2021-01-31 08:03:00+00:00,,1
52855,shipped,f,2023-12-01 02:27:00+00:00,,2023-12-03 13:53:00+00:00,,1
52857,shipped,f,2024-01-08 02:27:00+00:00,,2024-01-09 13:00:00+00:00,,2
52870,shipped,f,2022-07-06 15:47:00+00:00,,2022-07-08 05:30:00+00:00,,3
52881,shipped,f,2023-02-03 07:55:00+00:00,,2023-02-06 07:28:00+00:00,,1
52882,shipped,f,2022-01-15 07:18:00+00:00,,2022-01-17 01:57:00+00:00,,1
52888,shipped,f,2023-12-19 09:53:00+00:00,,2023-12-20 05:47:00+00:00,,1
52894,shipped,f,2023-06-04 01:16:00+00:00,,2023-06-06 16:35:00+00:00,,1
52899,shipped,f,,,,,1
52905,shipped,f,2023-01-05 06:34:00+00:00,,2023-01-06 09:32:00+00:00,,1
52913,shipped,f,2022-12-28 16:45:00+00:00,,2022-12-30 16:04:00+00:00,,1
52919,shipped,f,2023-08-07 04:17:00+00:00,,2023-08-09 01:26:00+00:00,,3
52926,shipped,f,2021-01-13 04:57:00+00:00,,2021-01-14 19:35:00+00:00,,1
52927,shipped,f,2022-09-27 11:11:00+00:00,,2022-09-30 10:05:00+00:00,,4
52928,shipped,f,2023-04-26 11:11:00+00:00,,2023-04-29 09:52:00+00:00,,1
52932,shipped,f,2021-11-27 09:35:00+00:00,,2021-11-28 13:19:00+00:00,,3
52940,shipped,f,2023-10-04 11:02:00+00:00,,2023-10-06 10:48:00+00:00,,1
52944,shipped,f,2022-12-24 17:56:00+00:00,,2022-12-26 21:03:00+00:00,,4
52948,shipped,f,2023-07-17 04:19:00+00:00,,2023-07-18 10:54:00+00:00,,1
52950,shipped,f,2021-05-22 09:27:00+00:00,,2021-05-23 00:08:00+00:00,,4
52960,shipped,f,2022-12-25 02:51:00+00:00,,2022-12-27 19:12:00+00:00,,1
52963,shipped,f,2024-01-09 06:50:00+00:00,,2024-01-09 07:35:00+00:00,,4
52964,shipped,f,2024-01-07 06:50:00+00:00,,2024-01-08 06:38:00+00:00,,1
52977,shipped,f,2024-01-12 14:50:00+00:00,,2024-01-13 05:17:00+00:00,,4
52978,shipped,f,2023-12-09 14:50:00+00:00,,2023-12-11 17:33:00+00:00,,1
52991,shipped,f,2023-08-04 18:29:00+00:00,,2023-08-06 16:22:00+00:00,,1
53007,shipped,f,2023-02-09 16:39:00+00:00,,2023-02-11 20:56:00+00:00,,1
53008,shipped,f,2019-09-28 15:09:00+00:00,,2019-10-01 10:18:00+00:00,,2
53016,shipped,f,2022-08-12 17:02:00+00:00,,2022-08-14 06:26:00+00:00,,1
53018,shipped,f,2022-01-15 05:07:00+00:00,,2022-01-16 15:49:00+00:00,,2
53026,shipped,f,2022-10-24 05:00:00+00:00,,2022-10-26 20:13:00+00:00,,1
53027,shipped,f,2023-02-23 05:00:00+00:00,,2023-02-23 09:28:00+00:00,,1
53031,shipped,f,2023-10-12 06:19:00+00:00,,2023-10-13 06:48:00+00:00,,1
53036,shipped,f,2023-12-23 04:56:00+00:00,,2023-12-23 23:13:00+00:00,,1
53037,shipped,f,2023-07-31 04:56:00+00:00,,2023-08-01 20:08:00+00:00,,2
53045,shipped,f,2022-03-01 10:17:00+00:00,,2022-03-03 00:12:00+00:00,,1
53049,shipped,f,2023-09-23 09:01:00+00:00,,2023-09-23 21:47:00+00:00,,1
53051,shipped,f,2023-09-23 12:53:00+00:00,,2023-09-25 07:53:00+00:00,,4
53052,shipped,f,2021-03-28 15:44:00+00:00,,2021-03-30 15:44:00+00:00,,1
53060,shipped,f,2023-10-28 10:17:00+00:00,,2023-10-29 23:59:00+00:00,,3
53062,shipped,f,2023-06-02 01:45:00+00:00,,2023-06-02 03:12:00+00:00,,1
53064,shipped,f,2023-04-13 01:45:00+00:00,,2023-04-14 23:41:00+00:00,,1
53072,shipped,f,2023-04-01 16:32:00+00:00,,2023-04-03 12:04:00+00:00,,1
53083,shipped,f,2023-06-20 16:58:00+00:00,,2023-06-21 23:22:00+00:00,,2
53096,shipped,f,2022-09-12 12:04:00+00:00,,2022-09-15 04:49:00+00:00,,1
53097,shipped,f,2021-03-07 05:48:00+00:00,,2021-03-10 00:38:00+00:00,,1
53105,shipped,f,2023-04-19 04:33:00+00:00,,2023-04-20 13:27:00+00:00,,1
53127,shipped,f,2022-08-07 13:07:00+00:00,,2022-08-07 13:49:00+00:00,,1
53128,shipped,f,2023-11-03 07:45:00+00:00,,2023-11-05 15:57:00+00:00,,2
53129,shipped,f,2023-06-02 16:15:00+00:00,,2023-06-05 16:08:00+00:00,,1
53130,shipped,f,2021-11-18 16:15:00+00:00,,2021-11-20 01:40:00+00:00,,1
53137,shipped,f,2023-11-08 10:26:00+00:00,,2023-11-10 08:23:00+00:00,,3
53140,shipped,f,2022-08-01 16:04:00+00:00,,2022-08-03 20:01:00+00:00,,1
53144,shipped,f,2023-06-23 17:00:00+00:00,,2023-06-26 03:56:00+00:00,,2
53149,shipped,f,2022-03-22 09:38:00+00:00,,2022-03-24 16:03:00+00:00,,1
53154,shipped,f,2021-04-18 14:45:00+00:00,,2021-04-21 09:12:00+00:00,,2
53162,shipped,f,2019-10-14 13:28:00+00:00,,2019-10-15 19:23:00+00:00,,1
53169,shipped,f,2023-06-12 00:59:00+00:00,,2023-06-12 16:13:00+00:00,,1
53191,shipped,f,2022-10-15 00:27:00+00:00,,2022-10-15 17:28:00+00:00,,1
53192,shipped,f,2023-07-01 01:13:00+00:00,,2023-07-02 07:41:00+00:00,,2
53201,shipped,f,2023-08-17 04:04:00+00:00,,2023-08-19 04:34:00+00:00,,1
53203,shipped,f,2023-04-05 04:04:00+00:00,,2023-04-05 04:51:00+00:00,,1
53209,shipped,f,2023-06-28 16:18:00+00:00,,2023-06-29 21:42:00+00:00,,1
53210,shipped,f,2024-01-13 16:18:00+00:00,,2024-01-16 05:30:00+00:00,,1
53221,shipped,f,2022-07-23 17:26:00+00:00,,2022-07-26 04:09:00+00:00,,2
53225,shipped,f,2023-03-15 05:54:00+00:00,,2023-03-15 19:36:00+00:00,,1
53229,shipped,f,2023-10-18 02:41:00+00:00,,2023-10-18 20:23:00+00:00,,1
53233,shipped,f,2022-10-18 14:44:00+00:00,,2022-10-20 06:25:00+00:00,,1
53241,shipped,f,2020-06-13 12:31:00+00:00,,2020-06-16 09:20:00+00:00,,1
53242,shipped,f,2020-03-24 12:31:00+00:00,,2020-03-27 00:54:00+00:00,,1
53245,shipped,f,2023-10-18 16:14:00+00:00,,2023-10-20 04:41:00+00:00,,2
53249,shipped,f,2023-11-06 01:25:00+00:00,,2023-11-06 07:54:00+00:00,,1
53258,shipped,f,2023-06-09 03:27:00+00:00,,2023-06-10 22:48:00+00:00,,1
53266,shipped,f,2020-02-03 10:26:00+00:00,,2020-02-06 08:48:00+00:00,,4
53275,shipped,f,2023-11-24 01:03:00+00:00,,2023-11-26 23:48:00+00:00,,1
53277,shipped,f,2023-11-05 16:12:00+00:00,,2023-11-08 07:26:00+00:00,,1
53281,shipped,f,2024-01-06 14:10:00+00:00,,2024-01-08 07:37:00+00:00,,1
53295,shipped,f,2023-09-13 06:07:00+00:00,,2023-09-13 19:12:00+00:00,,1
53296,shipped,f,2021-06-24 06:07:00+00:00,,2021-06-25 00:34:00+00:00,,1
53298,shipped,f,2023-11-26 05:30:00+00:00,,2023-11-26 21:02:00+00:00,,1
53300,shipped,f,2022-12-14 12:08:00+00:00,,2022-12-15 21:00:00+00:00,,1
53304,shipped,f,2022-07-22 07:19:00+00:00,,2022-07-24 06:45:00+00:00,,1
53308,shipped,f,2023-12-18 13:03:00+00:00,,2023-12-19 08:22:00+00:00,,2
53310,shipped,f,2024-01-02 13:03:00+00:00,,2024-01-02 14:14:00+00:00,,1
53323,shipped,f,2023-09-21 09:36:00+00:00,,2023-09-22 11:34:00+00:00,,3
53331,shipped,f,2023-04-12 04:51:00+00:00,,2023-04-12 22:34:00+00:00,,2
53333,shipped,f,2023-04-22 04:51:00+00:00,,2023-04-23 04:35:00+00:00,,1
53344,shipped,f,2020-09-01 10:21:00+00:00,,2020-09-03 02:56:00+00:00,,2
53353,shipped,f,2021-09-18 12:07:00+00:00,,2021-09-18 19:34:00+00:00,,1
53367,shipped,f,2023-03-28 11:53:00+00:00,,2023-03-30 15:59:00+00:00,,3
53372,shipped,f,2023-10-31 10:37:00+00:00,,2023-11-03 01:33:00+00:00,,1
53373,shipped,f,2023-03-17 13:15:00+00:00,,2023-03-19 21:23:00+00:00,,1
53377,shipped,f,2023-08-20 06:46:00+00:00,,2023-08-20 19:10:00+00:00,,3
53393,shipped,f,2023-12-06 11:52:00+00:00,,2023-12-07 07:13:00+00:00,,1
53398,shipped,f,2023-10-22 18:46:00+00:00,,2023-10-23 09:51:00+00:00,,1
53399,shipped,f,2023-04-29 18:46:00+00:00,,2023-04-30 11:13:00+00:00,,1
53400,shipped,f,2023-11-17 18:46:00+00:00,,2023-11-17 22:03:00+00:00,,1
53401,shipped,f,2024-01-10 18:46:00+00:00,,2024-01-11 07:31:00+00:00,,1
53416,shipped,f,2023-01-27 06:24:00+00:00,,2023-01-29 18:28:00+00:00,,1
53418,shipped,f,2023-11-29 16:43:00+00:00,,2023-11-30 01:52:00+00:00,,1
53419,shipped,f,2023-10-01 16:43:00+00:00,,2023-10-03 20:25:00+00:00,,1
53427,shipped,f,2023-01-20 00:04:00+00:00,,2023-01-22 21:35:00+00:00,,1
53435,shipped,f,2024-01-15 07:36:00+00:00,,2024-01-17 03:50:00+00:00,,1
53448,shipped,f,2023-10-15 02:26:00+00:00,,2023-10-15 06:04:00+00:00,,4
53454,shipped,f,2022-01-01 03:24:00+00:00,,2022-01-02 15:06:00+00:00,,1
53460,shipped,f,2022-06-11 03:09:00+00:00,,2022-06-11 11:59:00+00:00,,1
53472,shipped,f,2022-12-15 08:27:00+00:00,,2022-12-15 17:47:00+00:00,,1
53474,shipped,f,2022-06-10 10:39:00+00:00,,2022-06-13 03:03:00+00:00,,2
53480,shipped,f,2023-11-04 18:00:00+00:00,,2023-11-07 03:04:00+00:00,,1
53482,shipped,f,2023-11-19 12:42:00+00:00,,2023-11-20 21:07:00+00:00,,2
53484,shipped,f,2023-12-28 09:54:00+00:00,,2023-12-30 10:37:00+00:00,,1
53490,shipped,f,2023-02-06 16:24:00+00:00,,2023-02-09 05:07:00+00:00,,1
53493,shipped,f,2024-01-09 06:23:00+00:00,,2024-01-10 07:52:00+00:00,,1
53511,shipped,f,2022-12-10 02:16:00+00:00,,2022-12-10 07:15:00+00:00,,1
53514,shipped,f,2022-05-09 02:16:00+00:00,,2022-05-11 02:00:00+00:00,,3
53520,shipped,f,,,,,1
53533,shipped,f,2023-04-07 14:39:00+00:00,,2023-04-07 19:26:00+00:00,,1
53536,shipped,f,2019-08-23 04:16:00+00:00,,2019-08-25 09:16:00+00:00,,3
53544,shipped,f,2022-08-22 03:08:00+00:00,,2022-08-24 09:29:00+00:00,,4
53547,shipped,f,2022-02-19 12:53:00+00:00,,2022-02-22 01:51:00+00:00,,1
53550,shipped,f,2023-11-10 14:44:00+00:00,,2023-11-13 09:35:00+00:00,,3
53551,shipped,f,2020-06-18 14:59:00+00:00,,2020-06-18 18:40:00+00:00,,2
53569,shipped,f,2023-11-09 15:46:00+00:00,,2023-11-11 05:30:00+00:00,,1
53573,shipped,f,2022-03-04 08:59:00+00:00,,2022-03-05 22:18:00+00:00,,1
53579,shipped,f,2021-03-27 16:19:00+00:00,,2021-03-28 15:17:00+00:00,,1
53580,shipped,f,2023-04-24 12:25:00+00:00,,2023-04-26 06:58:00+00:00,,1
53583,shipped,f,2023-05-12 12:25:00+00:00,,2023-05-15 05:37:00+00:00,,2
53590,shipped,f,2022-05-13 07:53:00+00:00,,2022-05-14 14:30:00+00:00,,1
53591,shipped,f,2022-05-19 07:53:00+00:00,,2022-05-21 06:24:00+00:00,,1
53593,shipped,f,2022-11-08 01:07:00+00:00,,2022-11-10 18:10:00+00:00,,1
53594,shipped,f,2023-11-06 12:34:00+00:00,,2023-11-08 19:50:00+00:00,,1
53602,shipped,f,2023-10-03 07:43:00+00:00,,2023-10-03 23:42:00+00:00,,3
53609,shipped,f,2023-09-17 17:58:00+00:00,,2023-09-18 15:46:00+00:00,,3
53623,shipped,f,2023-04-14 04:16:00+00:00,,2023-04-14 22:45:00+00:00,,1
53625,shipped,f,2021-01-10 05:55:00+00:00,,2021-01-12 06:26:00+00:00,,3
53631,shipped,f,2023-10-02 16:42:00+00:00,,2023-10-03 03:03:00+00:00,,3
53650,shipped,f,2020-01-11 08:06:00+00:00,,2020-01-11 09:12:00+00:00,,1
53659,shipped,f,2023-07-31 09:34:00+00:00,,2023-08-03 06:30:00+00:00,,2
53665,shipped,f,2021-10-11 06:20:00+00:00,,2021-10-12 19:45:00+00:00,,1
53672,shipped,f,2023-08-09 08:24:00+00:00,,2023-08-11 16:59:00+00:00,,2
53679,shipped,f,2023-05-29 11:58:00+00:00,,2023-05-30 14:47:00+00:00,,1
53687,shipped,f,2020-08-04 12:56:00+00:00,,2020-08-06 08:38:00+00:00,,3
53694,shipped,f,2023-12-31 18:08:00+00:00,,2024-01-01 23:27:00+00:00,,1
53695,shipped,f,2023-06-19 18:08:00+00:00,,2023-06-22 00:22:00+00:00,,2
53703,shipped,f,2023-08-05 18:40:00+00:00,,2023-08-06 05:11:00+00:00,,1
53714,shipped,f,2023-09-13 06:04:00+00:00,,2023-09-15 23:22:00+00:00,,1
53724,shipped,f,2023-10-22 11:28:00+00:00,,2023-10-24 01:46:00+00:00,,2
53737,shipped,f,2020-02-25 10:31:00+00:00,,2020-02-25 15:15:00+00:00,,1
53741,shipped,f,2022-10-06 07:20:00+00:00,,2022-10-08 14:36:00+00:00,,1
