id,order_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
148907,102543,20341,processing,2020-06-23 07:15:29+00:00,,,,35.0
149608,103015,15114,processing,2021-05-23 03:32:55+00:00,,,,35.0
151848,104558,15410,processing,2023-08-27 03:18:59+00:00,,,,35.0
153335,105589,22831,processing,2023-01-11 02:17:45+00:00,,,,35.0
154590,106438,24742,processing,2023-06-12 14:54:01+00:00,,,,35.0
155076,106782,15145,processing,2023-12-08 02:43:28+00:00,,,,35.0
155158,106844,21891,processing,2023-12-29 13:30:40+00:00,,,,35.0
157474,108423,27482,processing,2021-11-04 10:30:20+00:00,,,,35.0
157850,108681,22499,processing,2023-08-24 04:24:59+00:00,,,,35.0
160633,110647,15641,processing,2021-09-12 03:12:26+00:00,,,,35.0
160865,110798,10438,processing,2022-12-24 14:20:12+00:00,,,,35.0
160902,110818,28506,processing,2021-02-14 13:52:35+00:00,,,,35.0
163374,112521,6837,processing,2023-10-30 06:06:53+00:00,,,,35.0
165104,113736,26445,processing,2020-06-29 10:07:28+00:00,,,,35.0
165128,113750,18311,processing,2023-08-25 06:39:01+00:00,,,,35.0
166591,114740,18120,processing,2023-11-26 23:45:53+00:00,,,,35.0
167926,115657,6807,processing,2023-07-23 02:40:39+00:00,,,,35.0
168044,115739,2920,processing,2023-12-16 13:15:45+00:00,,,,35.0
168538,116082,18733,processing,2024-01-11 10:58:46+00:00,,,,35.0
169559,116783,3605,processing,2022-03-23 07:06:36+00:00,,,,35.0
171577,118138,24607,processing,2022-10-08 11:26:45+00:00,,,,35.0
171727,118239,17546,processing,2023-12-05 15:14:28+00:00,,,,35.0
172614,118839,2619,processing,2023-10-01 11:36:36+00:00,,,,35.0
172820,118991,26393,processing,2022-09-01 03:16:34+00:00,,,,35.0
172896,119042,10513,processing,2023-10-12 05:34:02+00:00,,,,35.0
173292,119303,18569,processing,2023-05-20 00:07:16+00:00,,,,35.0
176258,121382,10350,processing,2022-02-05 22:58:18+00:00,,,,35.0
176862,121800,18626,processing,2022-06-07 23:02:33+00:00,,,,35.0
178541,122983,18299,processing,2022-06-25 06:09:25+00:00,,,,35.0
179040,123320,25591,processing,2023-08-03 08:30:43+00:00,,,,35.0
180230,124157,14212,processing,2024-01-17 05:47:18+00:00,,,,35.0
180275,124187,18367,processing,2022-02-09 23:28:20+00:00,,,,35.0
2472,1685,25512,returned,2024-01-02 03:42:51+00:00,2024-01-04 08:20:00+00:00,2024-01-04 15:52:00+00:00,2024-01-04 16:04:00+00:00,35.0
4743,3279,2928,returned,2022-09-24 02:08:29+00:00,2022-09-24 12:36:00+00:00,2022-09-29 05:32:00+00:00,2022-10-02 00:43:00+00:00,35.0
7319,5072,11350,returned,2021-05-23 11:05:11+00:00,2021-05-22 02:54:00+00:00,2021-05-23 14:37:00+00:00,2021-05-24 13:35:00+00:00,35.0
7447,5163,27579,returned,,,,,35.0
7705,5350,14879,returned,2021-03-19 10:24:24+00:00,2021-03-20 15:18:00+00:00,2021-03-22 04:39:00+00:00,2021-03-23 19:04:00+00:00,35.0
10216,7047,2931,returned,2020-02-21 01:41:09+00:00,2020-02-23 22:01:00+00:00,2020-02-25 11:49:00+00:00,2020-02-27 08:12:00+00:00,35.0
11542,7969,16414,returned,2022-08-07 00:58:46+00:00,2022-08-08 09:54:00+00:00,2022-08-10 04:16:00+00:00,2022-08-11 23:03:00+00:00,35.0
12090,8365,26035,returned,2023-10-01 14:18:32+00:00,2023-10-03 08:43:00+00:00,2023-10-04 19:25:00+00:00,2023-10-05 12:34:00+00:00,35.0
17682,12227,23334,returned,2023-10-12 00:08:48+00:00,2023-10-13 00:49:00+00:00,2023-10-15 09:05:00+00:00,2023-10-16 07:02:00+00:00,35.0
17967,12433,2814,returned,2022-07-17 11:38:14+00:00,2022-07-17 22:45:00+00:00,2022-07-18 21:40:00+00:00,2022-07-19 06:37:00+00:00,35.0
18011,12461,25757,returned,2023-07-12 14:45:30+00:00,2023-07-10 19:04:00+00:00,2023-07-13 19:43:00+00:00,2023-07-15 10:25:00+00:00,35.0
18507,12789,27804,returned,2020-12-05 05:38:31+00:00,2020-12-04 02:20:00+00:00,2020-12-08 16:10:00+00:00,2020-12-08 18:10:00+00:00,35.0
23481,16242,18523,returned,2020-10-03 12:59:39+00:00,2020-10-02 18:48:00+00:00,2020-10-06 20:12:00+00:00,2020-10-09 01:10:00+00:00,35.0
24052,16640,15946,returned,2024-01-11 12:21:40+00:00,2024-01-13 17:58:00+00:00,2024-01-17 17:39:00+00:00,2024-01-17 18:59:00+00:00,35.0
24178,16724,10513,returned,2023-12-08 10:10:59+00:00,2023-12-10 09:03:00+00:00,2023-12-14 20:11:00+00:00,2023-12-15 01:20:00+00:00,35.0
24776,17142,26568,returned,2023-10-21 17:19:22+00:00,2023-10-21 19:46:00+00:00,2023-10-25 13:01:00+00:00,2023-10-26 10:08:00+00:00,35.0
25803,17847,29038,returned,2019-12-16 17:07:52+00:00,2019-12-17 20:54:00+00:00,2019-12-19 02:00:00+00:00,2019-12-20 02:21:00+00:00,35.0
26193,18120,10666,returned,2022-10-31 09:43:06+00:00,2022-11-03 09:49:00+00:00,2022-11-04 15:01:00+00:00,2022-11-06 23:46:00+00:00,35.0
30012,20752,25007,returned,2023-09-07 13:27:35+00:00,2023-09-10 11:43:00+00:00,2023-09-11 07:58:00+00:00,2023-09-12 00:08:00+00:00,35.0
31773,21927,15991,returned,2023-09-02 10:31:45+00:00,2023-09-01 13:15:00+00:00,2023-09-06 09:49:00+00:00,2023-09-08 06:44:00+00:00,35.0
32725,22571,27079,returned,2021-08-28 13:52:17+00:00,2021-08-28 16:16:00+00:00,2021-08-31 09:04:00+00:00,2021-08-31 10:45:00+00:00,35.0
32727,22571,27579,returned,2021-08-27 15:36:47+00:00,2021-08-28 16:16:00+00:00,2021-08-31 09:04:00+00:00,2021-08-31 10:45:00+00:00,35.0
34433,23719,2920,returned,2023-10-18 02:43:04+00:00,2023-10-20 03:11:00+00:00,2023-10-22 14:57:00+00:00,2023-10-23 11:56:00+00:00,35.0
35426,24392,7268,returned,2021-09-25 02:50:55+00:00,2021-09-26 15:59:00+00:00,2021-09-27 13:11:00+00:00,2021-09-29 18:21:00+00:00,35.0
39187,26992,28506,returned,2023-04-12 15:48:06+00:00,2023-04-08 22:26:00+00:00,2023-04-09 07:57:00+00:00,2023-04-10 19:07:00+00:00,35.0
45845,31549,2965,returned,2021-08-16 14:47:20+00:00,2021-08-17 00:29:00+00:00,2021-08-19 07:29:00+00:00,2021-08-20 21:04:00+00:00,35.0
45886,31575,2814,returned,2024-01-12 11:46:09+00:00,2024-01-14 15:51:00+00:00,2024-01-15 22:26:00+00:00,2024-01-18 09:03:00+00:00,35.0
47395,32618,21891,returned,2020-11-13 00:19:45+00:00,2020-11-14 14:22:00+00:00,2020-11-19 10:11:00+00:00,2020-11-20 20:10:00+00:00,35.0
48892,33630,10513,returned,2023-10-17 05:01:30+00:00,2023-10-19 22:32:00+00:00,2023-10-21 09:37:00+00:00,2023-10-23 19:02:00+00:00,35.0
52542,36111,27482,returned,2022-10-29 00:04:34+00:00,2022-10-27 22:54:00+00:00,2022-10-30 10:59:00+00:00,2022-11-01 14:53:00+00:00,35.0
53098,36499,10426,returned,2022-03-21 11:24:49+00:00,2022-03-21 19:13:00+00:00,2022-03-23 23:48:00+00:00,2022-03-24 17:32:00+00:00,35.0
55709,38324,26421,returned,2021-06-13 13:22:31+00:00,2021-06-15 09:31:00+00:00,2021-06-15 18:14:00+00:00,2021-06-17 15:45:00+00:00,35.0
55993,38527,24607,returned,2023-03-09 00:08:38+00:00,2023-03-08 16:55:00+00:00,2023-03-11 20:04:00+00:00,2023-03-13 18:40:00+00:00,35.0
58784,40477,11318,returned,2024-01-04 12:16:48+00:00,2024-01-06 18:15:00+00:00,2024-01-08 21:18:00+00:00,2024-01-09 17:18:00+00:00,35.0
59402,40922,25757,returned,2023-09-26 08:22:40+00:00,2023-09-26 11:39:00+00:00,2023-09-29 19:13:00+00:00,2023-10-02 03:23:00+00:00,35.0
62386,42944,15641,returned,2023-08-21 06:29:52+00:00,2023-08-22 07:50:00+00:00,2023-08-26 03:04:00+00:00,2023-08-26 04:17:00+00:00,35.0
62801,43236,20460,returned,2022-05-02 06:40:29+00:00,2022-04-30 16:27:00+00:00,2022-05-04 14:14:00+00:00,2022-05-07 09:52:00+00:00,35.0
63270,43564,21156,returned,2022-06-09 09:19:15+00:00,2022-06-11 04:27:00+00:00,2022-06-14 09:00:00+00:00,2022-06-14 09:53:00+00:00,35.0
65181,44849,26306,returned,2022-08-23 01:59:25+00:00,2022-08-23 19:53:00+00:00,2022-08-27 03:28:00+00:00,2022-08-29 05:50:00+00:00,35.0
68418,47065,10529,returned,2023-04-21 15:07:21+00:00,2023-04-24 09:41:00+00:00,2023-04-25 00:45:00+00:00,2023-04-27 15:56:00+00:00,35.0
69734,47954,10429,returned,2024-01-08 05:15:09+00:00,2024-01-08 12:55:00+00:00,2024-01-09 17:22:00+00:00,2024-01-10 00:34:00+00:00,35.0
70592,48532,6016,returned,2022-03-29 15:02:12+00:00,2022-04-01 13:41:00+00:00,2022-04-03 03:24:00+00:00,2022-04-06 01:40:00+00:00,35.0
70882,48744,23350,returned,2022-11-24 09:31:39+00:00,2022-11-25 18:02:00+00:00,2022-11-30 03:19:00+00:00,2022-12-01 14:17:00+00:00,35.0
75294,51835,11867,returned,2023-04-08 17:39:33+00:00,2023-04-11 05:10:00+00:00,2023-04-15 19:13:00+00:00,2023-04-18 10:16:00+00:00,35.0
75658,52063,10563,returned,2023-12-08 01:12:52+00:00,2023-12-09 19:43:00+00:00,2023-12-12 14:27:00+00:00,2023-12-13 04:15:00+00:00,35.0
76465,52616,2770,returned,,,,,35.0
80753,55565,19337,returned,2023-12-06 03:07:01+00:00,2023-12-08 19:49:00+00:00,2023-12-09 00:16:00+00:00,2023-12-10 02:52:00+00:00,35.0
81532,56096,18754,returned,2023-07-28 17:18:23+00:00,2023-07-27 13:19:00+00:00,2023-07-31 10:17:00+00:00,2023-07-31 14:27:00+00:00,35.0
81766,56250,24607,returned,2023-11-20 20:15:56+00:00,2023-11-22 15:02:00+00:00,2023-11-26 09:27:00+00:00,2023-11-27 11:47:00+00:00,35.0
81985,56387,14403,returned,2022-07-15 16:34:11+00:00,2022-07-15 07:23:00+00:00,2022-07-15 08:34:00+00:00,2022-07-17 15:39:00+00:00,35.0
82828,56978,10230,returned,2023-06-01 16:16:43+00:00,2023-05-31 05:22:00+00:00,2023-06-04 21:18:00+00:00,2023-06-06 17:15:00+00:00,35.0
83692,57591,20481,returned,2023-11-18 18:22:55+00:00,2023-11-18 09:35:00+00:00,2023-11-19 18:09:00+00:00,2023-11-20 05:35:00+00:00,35.0
83703,57598,26421,returned,2020-10-29 06:20:24+00:00,2020-10-30 08:48:00+00:00,2020-11-02 13:49:00+00:00,2020-11-04 15:47:00+00:00,35.0
83828,57676,24507,returned,2021-08-06 04:06:18+00:00,2021-08-04 23:50:00+00:00,2021-08-08 10:34:00+00:00,2021-08-09 01:03:00+00:00,35.0
85561,58865,23369,returned,2023-10-17 13:44:20+00:00,2023-10-19 12:32:00+00:00,2023-10-20 11:59:00+00:00,2023-10-20 23:09:00+00:00,35.0
87902,60471,22831,returned,2023-12-06 23:23:37+00:00,2023-12-08 11:52:00+00:00,2023-12-12 19:56:00+00:00,2023-12-15 06:41:00+00:00,35.0
89055,61265,25459,returned,2022-04-14 00:59:53+00:00,2022-04-14 06:41:00+00:00,2022-04-18 19:09:00+00:00,2022-04-19 10:48:00+00:00,35.0
89787,61781,16019,returned,2023-11-10 00:21:46+00:00,2023-11-12 18:11:00+00:00,2023-11-15 03:35:00+00:00,2023-11-16 12:33:00+00:00,35.0
90586,62323,22831,returned,2022-07-16 23:28:34+00:00,2022-07-14 09:29:00+00:00,2022-07-18 06:13:00+00:00,2022-07-19 08:54:00+00:00,35.0
90639,62361,22778,returned,2020-10-03 00:25:14+00:00,2020-10-04 08:10:00+00:00,2020-10-08 19:28:00+00:00,2020-10-09 21:09:00+00:00,35.0
92319,63517,26326,returned,2023-12-10 08:50:17+00:00,2023-12-12 13:34:00+00:00,2023-12-15 13:47:00+00:00,2023-12-17 16:02:00+00:00,35.0
93189,64137,16785,returned,2022-12-15 08:56:05+00:00,2022-12-16 13:21:00+00:00,2022-12-16 17:13:00+00:00,2022-12-18 09:43:00+00:00,35.0
93915,64601,16414,returned,2020-07-22 01:00:00+00:00,2020-07-20 18:41:00+00:00,2020-07-25 14:38:00+00:00,2020-07-27 07:47:00+00:00,35.0
102027,70252,10621,returned,2022-12-18 02:18:44+00:00,2022-12-20 18:03:00+00:00,2022-12-23 20:09:00+00:00,2022-12-25 13:25:00+00:00,35.0
103830,71498,10520,returned,2023-08-11 06:16:48+00:00,2023-08-12 03:09:00+00:00,2023-08-14 21:10:00+00:00,2023-08-16 22:29:00+00:00,35.0
107602,74128,24507,returned,2023-10-22 00:18:37+00:00,2023-10-19 00:30:00+00:00,2023-10-22 16:44:00+00:00,2023-10-25 03:34:00+00:00,35.0
113567,78252,14879,returned,2023-09-06 02:38:02+00:00,2023-09-06 00:18:00+00:00,2023-09-10 05:51:00+00:00,2023-09-13 02:19:00+00:00,35.0
115243,79397,16414,returned,2023-12-14 22:53:38+00:00,2023-12-13 09:22:00+00:00,2023-12-16 06:37:00+00:00,2023-12-16 07:53:00+00:00,35.0
116675,80368,14270,returned,2023-06-25 09:09:40+00:00,2023-06-25 02:13:00+00:00,2023-06-29 20:30:00+00:00,2023-07-01 10:36:00+00:00,35.0
119323,82197,20462,returned,2021-07-13 13:09:53+00:00,2021-07-14 05:13:00+00:00,2021-07-15 06:57:00+00:00,2021-07-18 02:19:00+00:00,35.0
121201,83461,18358,returned,2023-10-21 03:31:57+00:00,2023-10-18 03:10:00+00:00,2023-10-22 08:57:00+00:00,2023-10-24 02:49:00+00:00,35.0
121914,83970,27471,returned,2023-07-21 01:47:37+00:00,2023-07-23 17:34:00+00:00,2023-07-27 23:16:00+00:00,2023-07-28 08:31:00+00:00,35.0
121969,84005,26203,returned,2023-08-30 15:07:59+00:00,2023-08-31 00:44:00+00:00,2023-09-01 18:54:00+00:00,2023-09-04 12:35:00+00:00,35.0
122146,84119,18120,returned,2023-04-17 11:06:56+00:00,2023-04-16 20:16:00+00:00,2023-04-19 05:39:00+00:00,2023-04-19 19:11:00+00:00,35.0
123418,84987,22778,returned,2023-12-28 04:38:05+00:00,2023-12-30 17:54:00+00:00,2024-01-02 16:22:00+00:00,2024-01-03 08:18:00+00:00,35.0
124530,85750,10429,returned,2022-05-18 09:20:37+00:00,2022-05-18 18:59:00+00:00,2022-05-23 07:32:00+00:00,2022-05-25 16:10:00+00:00,35.0
127550,87829,345,returned,2023-01-04 12:21:54+00:00,2023-01-06 07:42:00+00:00,2023-01-08 17:19:00+00:00,2023-01-10 02:05:00+00:00,35.0
127711,87944,20341,returned,2023-05-26 10:36:27+00:00,2023-05-26 00:58:00+00:00,2023-05-29 08:20:00+00:00,2023-05-29 13:36:00+00:00,35.0
128254,88320,3089,returned,2021-07-05 07:29:40+00:00,2021-07-03 12:54:00+00:00,2021-07-07 20:53:00+00:00,2021-07-09 09:43:00+00:00,35.0
129866,89430,14403,returned,2023-12-13 11:56:07+00:00,2023-12-14 00:02:00+00:00,2023-12-15 04:55:00+00:00,2023-12-16 13:34:00+00:00,35.0
132194,90992,18367,returned,2023-09-21 04:10:13+00:00,2023-09-20 08:43:00+00:00,2023-09-20 22:11:00+00:00,2023-09-23 17:34:00+00:00,35.0
132393,91111,10431,returned,2023-10-09 15:18:47+00:00,2023-10-10 07:30:00+00:00,2023-10-12 10:35:00+00:00,2023-10-14 07:28:00+00:00,35.0
138824,95565,7065,returned,2022-01-11 04:37:45+00:00,2022-01-13 06:30:00+00:00,2022-01-15 04:02:00+00:00,2022-01-17 01:20:00+00:00,35.0
139563,96069,23350,returned,2023-08-31 04:07:01+00:00,2023-09-01 13:24:00+00:00,2023-09-06 03:29:00+00:00,2023-09-07 21:29:00+00:00,35.0
140907,96990,26326,returned,2023-12-28 05:30:29+00:00,2023-12-30 02:41:00+00:00,2024-01-03 00:04:00+00:00,2024-01-03 06:19:00+00:00,35.0
144457,99465,15946,returned,2019-06-30 02:49:28+00:00,2019-06-30 00:19:00+00:00,2019-06-30 06:09:00+00:00,2019-07-02 23:33:00+00:00,35.0
145579,100244,24607,returned,2023-01-26 03:53:23+00:00,2023-01-26 05:25:00+00:00,2023-01-30 17:57:00+00:00,2023-01-31 04:29:00+00:00,35.0
146659,100990,18246,returned,2023-12-19 14:58:03+00:00,2023-12-16 18:44:00+00:00,2023-12-18 08:01:00+00:00,2023-12-20 09:47:00+00:00,35.0
147386,101484,21891,returned,2023-05-29 09:25:26+00:00,2023-05-28 22:48:00+00:00,2023-06-02 18:51:00+00:00,2023-06-05 16:36:00+00:00,35.0
150595,103705,10458,returned,2023-01-11 15:04:12+00:00,2023-01-10 20:28:00+00:00,2023-01-14 22:23:00+00:00,2023-01-16 11:58:00+00:00,35.0
150618,103719,22321,returned,2023-07-16 07:08:04+00:00,2023-07-18 03:42:00+00:00,2023-07-23 03:04:00+00:00,2023-07-25 10:31:00+00:00,35.0
151317,104192,2619,returned,2023-07-07 10:11:10+00:00,2023-07-07 21:14:00+00:00,2023-07-10 23:55:00+00:00,2023-07-12 13:27:00+00:00,35.0
152048,104690,15946,returned,2023-12-30 03:44:26+00:00,2023-12-31 06:19:00+00:00,2024-01-04 01:07:00+00:00,2024-01-06 20:15:00+00:00,35.0
154395,106298,27447,returned,2024-01-10 06:19:39+00:00,2024-01-13 03:35:00+00:00,2024-01-17 05:00:00+00:00,2024-01-18 12:52:00+00:00,35.0
155663,107182,12193,returned,2022-03-13 05:05:41+00:00,2022-03-11 14:55:00+00:00,2022-03-14 18:32:00+00:00,2022-03-16 01:06:00+00:00,35.0
156891,108012,15034,returned,2022-06-01 18:25:54+00:00,2022-06-01 21:38:00+00:00,2022-06-05 03:43:00+00:00,2022-06-06 02:48:00+00:00,35.0
157667,108556,10515,returned,2024-01-01 21:46:40+00:00,2024-01-04 08:32:00+00:00,2024-01-08 04:13:00+00:00,2024-01-10 19:40:00+00:00,35.0
158667,109275,23023,returned,2023-06-01 09:58:02+00:00,2023-06-03 22:31:00+00:00,2023-06-04 03:39:00+00:00,2023-06-06 14:24:00+00:00,35.0
159274,109684,18733,returned,2022-07-02 09:29:59+00:00,2022-07-04 04:57:00+00:00,2022-07-04 12:01:00+00:00,2022-07-04 16:39:00+00:00,35.0
159764,110030,3708,returned,2023-08-01 07:14:23+00:00,2023-07-31 07:47:00+00:00,2023-08-04 16:02:00+00:00,2023-08-06 15:06:00+00:00,35.0
163985,112945,25007,returned,2023-12-22 15:02:11+00:00,2023-12-23 13:07:00+00:00,2023-12-28 12:22:00+00:00,2023-12-30 07:09:00+00:00,35.0
165465,113975,25210,returned,2023-02-17 11:56:05+00:00,2023-02-18 22:35:00+00:00,2023-02-20 11:00:00+00:00,2023-02-22 19:06:00+00:00,35.0
165888,114262,11350,returned,,,,,35.0
166809,114898,2732,returned,2021-08-02 13:08:00+00:00,2021-08-02 21:17:00+00:00,2021-08-06 18:47:00+00:00,2021-08-08 10:28:00+00:00,35.0
167713,115515,21891,returned,2022-03-18 02:49:48+00:00,2022-03-21 00:04:00+00:00,2022-03-22 14:49:00+00:00,2022-03-24 19:16:00+00:00,35.0
172044,118459,10458,returned,2023-10-10 01:27:23+00:00,2023-10-06 01:39:00+00:00,2023-10-08 06:23:00+00:00,2023-10-09 20:15:00+00:00,35.0
172053,118464,14644,returned,2023-12-23 01:52:25+00:00,2023-12-21 14:01:00+00:00,2023-12-21 17:15:00+00:00,2023-12-22 08:39:00+00:00,35.0
172699,118902,18688,returned,2023-09-14 18:06:49+00:00,2023-09-14 02:12:00+00:00,2023-09-17 14:56:00+00:00,2023-09-19 03:10:00+00:00,35.0
173572,119503,20481,returned,2023-02-27 17:03:34+00:00,2023-02-28 23:15:00+00:00,2023-03-01 04:32:00+00:00,2023-03-02 02:26:00+00:00,35.0
173776,119653,10489,returned,2023-12-21 22:18:50+00:00,2023-12-22 20:13:00+00:00,2023-12-27 17:04:00+00:00,2023-12-29 11:46:00+00:00,35.0
176278,121393,2931,returned,2020-06-24 01:52:49+00:00,2020-06-22 04:18:00+00:00,2020-06-26 22:37:00+00:00,2020-06-27 19:29:00+00:00,35.0
177859,122508,24507,returned,2023-09-14 06:21:50+00:00,2023-09-14 13:16:00+00:00,2023-09-17 05:08:00+00:00,2023-09-20 00:04:00+00:00,35.0
225,149,11318,shipped,2023-03-30 00:52:23+00:00,2023-04-02 00:45:00+00:00,,,35.0
1042,710,23334,shipped,2023-12-17 09:06:55+00:00,2023-12-17 13:51:00+00:00,,,35.0
1278,872,15991,shipped,2022-04-27 01:43:22+00:00,2022-04-25 14:37:00+00:00,,,35.0
1306,890,26904,shipped,2023-09-11 01:11:25+00:00,2023-09-12 08:29:00+00:00,,,35.0
1662,1139,26421,shipped,2023-08-17 05:17:09+00:00,2023-08-19 11:58:00+00:00,,,35.0
3015,2074,21891,shipped,2022-09-16 16:17:48+00:00,2022-09-18 04:02:00+00:00,,,35.0
3178,2186,12193,shipped,2024-01-15 00:37:53+00:00,2024-01-15 21:46:00+00:00,,,35.0
3976,2751,6837,shipped,2023-10-22 02:09:52+00:00,2023-10-25 01:17:00+00:00,,,35.0
4032,2790,6330,shipped,2023-03-07 11:32:34+00:00,2023-03-09 03:30:00+00:00,,,35.0
4274,2949,11509,shipped,2023-08-26 12:06:25+00:00,2023-08-25 23:19:00+00:00,,,35.0
4308,2972,26657,shipped,2020-03-11 08:21:28+00:00,2020-03-13 05:51:00+00:00,,,35.0
5870,4067,14169,shipped,2019-12-07 04:42:30+00:00,2019-12-09 20:39:00+00:00,,,35.0
5921,4102,10513,shipped,2023-01-02 22:03:24+00:00,2023-01-02 11:57:00+00:00,,,35.0
5942,4117,25903,shipped,2023-06-14 15:35:02+00:00,2023-06-16 03:32:00+00:00,,,35.0
6130,4256,18754,shipped,2023-08-07 11:22:29+00:00,2023-08-09 10:15:00+00:00,,,35.0
8114,5628,6807,shipped,2023-10-23 01:22:01+00:00,2023-10-25 11:21:00+00:00,,,35.0
8191,5684,17546,shipped,2022-04-22 07:54:45+00:00,2022-04-19 01:36:00+00:00,,,35.0
8209,5696,26657,shipped,,,,,35.0
10377,7152,22521,shipped,2023-06-01 14:25:03+00:00,2023-06-03 02:32:00+00:00,,,35.0
10500,7237,10387,shipped,2023-06-25 17:41:02+00:00,2023-06-24 22:21:00+00:00,,,35.0
11236,7759,27775,shipped,2023-02-28 04:52:41+00:00,2023-02-27 02:16:00+00:00,,,35.0
11237,7760,11956,shipped,2023-07-29 06:57:03+00:00,2023-08-01 08:21:00+00:00,,,35.0
11515,7946,15410,shipped,2023-07-27 04:14:56+00:00,2023-07-23 08:43:00+00:00,,,35.0
12491,8660,15115,shipped,2023-09-02 00:10:31+00:00,2023-09-04 19:33:00+00:00,,,35.0
12520,8681,10407,shipped,2023-11-05 06:16:58+00:00,2023-11-07 21:05:00+00:00,,,35.0
12863,8921,15034,shipped,2021-03-25 15:08:38+00:00,2021-03-23 18:01:00+00:00,,,35.0
13049,9050,14879,shipped,2023-10-16 23:49:22+00:00,2023-10-13 16:46:00+00:00,,,35.0
13722,9514,8022,shipped,2023-08-13 03:15:13+00:00,2023-08-12 10:24:00+00:00,,,35.0
13998,9703,13941,shipped,2020-03-05 00:05:01+00:00,2020-03-01 04:24:00+00:00,,,35.0
14611,10127,2648,shipped,2021-09-29 11:55:28+00:00,2021-09-30 09:56:00+00:00,,,35.0
15216,10525,27482,shipped,2021-02-01 06:06:29+00:00,2021-02-02 05:23:00+00:00,,,35.0
15429,10687,28189,shipped,2023-05-21 05:42:07+00:00,2023-05-21 19:06:00+00:00,,,35.0
15746,10890,27775,shipped,2022-12-26 00:05:55+00:00,2022-12-28 05:11:00+00:00,,,35.0
16028,11090,17546,shipped,2022-11-22 07:47:56+00:00,2022-11-23 21:31:00+00:00,,,35.0
16086,11129,10423,shipped,2023-03-08 06:14:44+00:00,2023-03-08 21:07:00+00:00,,,35.0
16608,11485,3605,shipped,2021-05-27 00:58:57+00:00,2021-05-26 17:48:00+00:00,,,35.0
17680,12226,18523,shipped,2023-12-04 00:07:41+00:00,2023-12-03 00:51:00+00:00,,,35.0
18488,12777,19569,shipped,2024-01-11 10:28:41+00:00,2024-01-13 07:30:00+00:00,,,35.0
19611,13575,27482,shipped,2023-12-27 07:01:13+00:00,2023-12-29 13:13:00+00:00,,,35.0
20844,14437,10563,shipped,2020-07-11 13:32:34+00:00,2020-07-11 17:04:00+00:00,,,35.0
21033,14572,11127,shipped,2023-08-13 17:36:56+00:00,2023-08-16 03:09:00+00:00,,,35.0
22216,15368,15115,shipped,2023-11-26 02:47:49+00:00,2023-11-26 12:21:00+00:00,,,35.0
22460,15551,3605,shipped,2023-01-27 08:54:34+00:00,2023-01-27 21:27:00+00:00,,,35.0
22499,15571,18358,shipped,2021-06-13 14:32:41+00:00,2021-06-16 10:39:00+00:00,,,35.0
23830,16486,14639,shipped,2023-06-29 07:34:47+00:00,2023-06-30 05:14:00+00:00,,,35.0
23978,16587,15034,shipped,2023-10-26 08:56:17+00:00,2023-10-26 08:33:00+00:00,,,35.0
25641,17740,15410,shipped,2023-12-02 01:34:21+00:00,2023-12-02 11:52:00+00:00,,,35.0
27795,19215,18367,shipped,2023-10-02 09:16:00+00:00,2023-10-03 14:49:00+00:00,,,35.0
28517,19724,20460,shipped,2023-11-07 11:09:39+00:00,2023-11-09 10:17:00+00:00,,,35.0
29932,20692,10230,shipped,2021-08-12 11:37:10+00:00,2021-08-10 14:23:00+00:00,,,35.0
30891,21326,23369,shipped,2022-05-18 04:14:11+00:00,2022-05-19 10:55:00+00:00,,,35.0
30909,21338,18367,shipped,2021-10-27 12:31:18+00:00,2021-10-25 18:45:00+00:00,,,35.0
31663,21856,27079,shipped,2023-07-31 05:26:00+00:00,2023-07-30 10:49:00+00:00,,,35.0
31694,21878,18733,shipped,2023-08-21 10:27:18+00:00,2023-08-20 18:19:00+00:00,,,35.0
32345,22317,14403,shipped,2021-08-16 04:43:19+00:00,2021-08-16 21:22:00+00:00,,,35.0
32440,22379,14879,shipped,2022-05-10 23:08:31+00:00,2022-05-12 01:29:00+00:00,,,35.0
32465,22397,29038,shipped,2024-01-18 16:49:38+00:00,2024-01-16 21:27:00+00:00,,,35.0
33673,23206,6878,shipped,2023-06-04 17:19:37+00:00,2023-06-05 13:57:00+00:00,,,35.0
36947,25439,6878,shipped,2021-12-08 15:47:09+00:00,2021-12-09 16:44:00+00:00,,,35.0
37078,25531,5594,shipped,2021-12-18 08:37:38+00:00,2021-12-18 13:41:00+00:00,,,35.0
37672,25941,28684,shipped,2024-01-09 01:17:33+00:00,2024-01-10 20:33:00+00:00,,,35.0
37914,26112,25210,shipped,2023-05-20 11:56:28+00:00,2023-05-18 05:15:00+00:00,,,35.0
37916,26112,18754,shipped,2023-05-18 14:38:42+00:00,2023-05-18 05:15:00+00:00,,,35.0
38317,26391,502,shipped,2023-03-29 15:04:33+00:00,2023-03-30 06:38:00+00:00,,,35.0
38991,26860,20482,shipped,2022-03-25 12:43:49+00:00,2022-03-21 14:02:00+00:00,,,35.0
39224,27013,2770,shipped,2023-12-17 23:53:44+00:00,2023-12-20 11:54:00+00:00,,,35.0
39602,27268,18754,shipped,2021-06-18 08:53:37+00:00,2021-06-20 20:25:00+00:00,,,35.0
40330,27751,26904,shipped,2022-06-16 12:36:14+00:00,2022-06-14 04:37:00+00:00,,,35.0
